IndiGo,Jet Airways,Multiple carriers,SpiceJet,others,Chennai,Delhi,Delhi,Kolkata,Kolkata,Mumbai,Cochin,Delhi,Delhi,Hyderabad,Kolkata,Kolkata,New Delhi,Route 1,Route 2,Route 3,Route 4,Route 5,Total_Stops,journey_day,journey_month,dep_time_hour,dep_time_min,arrival_time_hour,arrival_time_min,Duration_hours,Duration_mins,Price
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,6,40,19,0,12,20,10877
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,4,15,15,18,10,2,55,7229
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,16,0,1,35,9,35,7048
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,6,17,0,19,35,2,35,4878
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,14,5,23,35,9,30,10844
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,18,5,23,5,4,25,29,20,15129
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,12,0,30,3,25,2,55,3943
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,6,6,6,5,11,20,5,15,5583
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,6,6,7,5,16,10,9,5,9646
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,8,30,19,15,10,45,7677
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,6,1,5,10,10,5,4,55,6842
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,6,8,45,10,15,1,30,4995
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,9,7,10,18,50,11,40,9555
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,1,1,30,4,15,2,45,4077
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,12,15,15,18,10,2,55,7229
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,9,0,19,0,10,0,12192
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,12,10,0,12,45,2,45,5911
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,9,0,19,15,10,15,8372
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,3,7,10,8,35,1,25,4995
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,5,9,10,0,19,15,9,15,14323
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,9,5,30,4,25,22,55,13014
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,7,4,5,4,2,6,6,14,25,19,15,28,50,13591
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,3,3,5,25,18,50,37,25,18799
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,4,23,30,2,20,2,50,3943
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,21,5,5,45,7,15,1,30,1965
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,5,10,20,11,50,1,30,4995
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,16,50,18,30,25,40,14641
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,12,20,45,23,20,2,35,4460
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,13,0,19,15,6,15,10191
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,2,15,19,45,17,30,13843
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,27,6,10,4,1,5,1,21,50,3,35,5,45,6349
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,1,10,20,12,55,2,35,4409
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,18,15,19,45,25,30,17024
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,7,5,21,0,13,55,13727
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,15,3,18,25,21,20,2,55,8855
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,8,45,19,0,10,15,12524
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,11,40,20,20,8,40,13555
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,6,30,12,0,5,30,10844
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,9,0,21,0,12,0,13587
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,12,9,45,12,0,2,15,3543
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,18,3,7,5,9,20,2,15,4842
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,4,23,30,2,20,2,50,3943
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,19,15,4,25,9,10,10577
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,5,10,35,21,0,10,25,6979
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,27,6,17,45,20,5,2,20,11982
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,32,6,10,4,1,6,6,8,45,13,15,4,30,5264
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,3,3,6,0,9,10,3,10,8001
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,6,1,19,45,19,15,23,30,10651
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,16,30,19,50,27,20,10844
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,27,3,9,45,22,20,12,35,6601
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,19,0,19,15,24,15,6587
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,21,3,13,10,14,30,1,20,3173
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,9,10,0,12,45,2,45,5228
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,6,7,10,10,10,3,0,5769
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,8,0,19,0,11,0,14714
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,3,5,30,19,0,13,30,13014
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,3,22,10,1,0,2,50,3359
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,20,55,23,50,2,55,6722
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,3,9,35,12,20,2,45,4462
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,3,9,4,55,16,10,11,15,6171
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,7,3,4,2,21,5,5,50,20,25,14,35,12303
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,11,40,1,35,13,55,7695
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,11,25,1,30,14,5,5684
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,16,50,7,55,15,5,8366
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,3,1,11,40,13,55,2,15,19630
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,14,5,5,5,15,0,13502
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,1,21,10,10,5,12,55,14781
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,6,12,7,10,16,10,9,0,6513
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,7,0,19,15,12,15,9929
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,21,4,5,4,2,6,6,17,50,1,30,7,40,18275
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,4,9,6,5,9,25,27,20,4487
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,15,3,21,20,22,45,1,25,2754
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,3,6,20,7,40,1,20,2575
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,18,3,10,4,1,6,12,15,55,21,25,5,30,8224
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,3,9,20,30,8,15,11,45,8991
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,24,6,5,35,8,50,3,15,5000
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,18,55,19,50,24,55,8529
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,3,3,6,5,9,25,27,20,14042
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,5,11,10,14,5,2,55,4030
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,18,55,12,0,17,5,10844
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,6,21,25,0,5,2,40,4804
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,17,30,1,30,8,0,7308
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,12,16,55,19,55,3,0,4823
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,9,0,12,35,27,35,10262
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,20,55,4,25,7,30,12898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,18,6,4,2,3,12,17,25,16,20,22,55,12778
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,4,45,13,20,8,35,14871
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,36,4,5,4,2,21,3,13,20,19,15,29,55,8708
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,20,0,18,15,22,15,10844
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,3,6,5,45,7,5,1,20,4129
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,5,21,25,0,5,2,40,4804
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,6,8,20,11,20,3,0,7229
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,7,0,19,10,12,10,7832
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,18,3,9,30,12,5,2,35,3859
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,7,30,19,15,11,45,9001
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,9,17,0,19,35,2,35,4878
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,3,2,35,4,5,1,30,2754
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,6,7,0,9,40,2,40,4668
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,12,10,20,12,55,2,35,5216
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,6,5,30,4,25,22,55,10368
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,3,9,6,40,21,20,14,40,8146
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,13,0,4,25,15,25,12242
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,15,3,8,0,15,15,7,15,9134
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,6,6,13,15,9,25,20,10,10939
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,12,4,5,4,2,6,6,10,55,7,40,20,45,11753
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,4,17,10,19,40,2,30,4174
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,20,0,19,50,23,50,10844
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,16,0,19,0,27,0,14714
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,6,30,12,0,5,30,9899
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,9,10,21,0,11,50,14871
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,3,6,13,20,15,35,2,15,7295
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,6,18,45,19,15,24,30,13465
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,21,5,17,45,20,5,2,20,3543
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,19,0,1,30,6,30,7198
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,8,0,4,25,20,25,10262
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,15,3,15,20,17,55,2,35,4148
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,6,15,15,18,10,2,55,8016
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,22,50,4,25,5,35,10262
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,15,6,14,55,17,25,2,30,3841
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,7,10,4,1,3,12,9,45,0,30,14,45,11507
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,1,8,25,20,45,12,20,14781
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,17,30,19,0,25,30,16079
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,22,50,4,25,5,35,12898
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,7,30,19,15,11,45,15353
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,18,25,21,20,2,55,7303
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,28,3,10,4,1,24,3,15,5,20,45,5,40,6197
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,3,10,4,1,6,9,9,10,13,15,4,5,8996
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,21,3,14,20,22,20,8,0,6528
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,9,20,55,23,40,2,45,4239
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,12,20,25,23,5,2,40,4148
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,5,21,10,0,5,2,55,3971
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,6,7,35,23,30,15,55,5192
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,4,9,13,25,12,35,23,10,9483
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,24,4,5,4,2,6,3,11,40,19,0,7,20,18804
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,18,6,5,10,8,0,2,50,5201
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,11,30,19,0,7,30,16079
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,15,6,19,50,22,50,3,0,7229
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,17,45,1,30,7,45,6795
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,9,9,35,10,55,25,20,10953
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,24,6,15,5,1,30,10,25,15965
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,24,4,5,4,2,4,9,12,55,19,15,30,20,9968
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,6,22,15,0,50,2,35,4804
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,10,0,19,0,9,0,16079
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,6,12,21,25,12,35,15,10,11507
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,6,3,4,2,6,9,9,25,13,45,28,20,11542
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,4,17,45,20,45,3,0,7229
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,4,6,0,8,45,2,45,4544
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,15,5,5,10,10,5,4,55,6496
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,15,6,21,25,0,5,2,40,4804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,10,4,1,3,1,11,5,9,15,22,10,13439
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,18,15,4,25,10,10,6540
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,1,23,30,2,20,2,50,4591
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,10,4,1,18,3,16,15,20,35,4,20,4437
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,21,3,20,10,7,10,11,0,6151
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,6,17,45,20,45,3,0,7754
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,14,0,12,35,22,35,10262
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,9,18,55,22,0,3,5,8016
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,3,6,55,9,35,2,40,4781
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,6,11,30,14,20,2,50,4668
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,7,10,4,1,3,6,11,50,8,55,21,5,14594
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,16,55,4,45,11,50,14231
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,35,6,10,4,1,15,5,5,15,6,50,25,35,8425
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,6,12,7,5,22,30,15,25,9646
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,3,3,14,40,17,5,2,25,7295
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,3,10,4,1,4,9,6,50,10,30,3,40,5162
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,18,25,21,20,2,55,6860
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,15,4,6,0,9,10,3,10,6216
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,5,7,35,19,25,11,50,5192
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,9,20,0,22,50,2,50,4823
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,3,9,30,12,20,2,50,3919
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,3,19,5,20,35,1,30,2754
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,5,9,7,30,19,0,11,30,9315
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,10,0,18,50,8,50,11667
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,8,25,4,40,20,15,6224
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,9,3,4,2,24,3,9,25,5,35,20,10,13349
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,16,55,9,0,16,5,11087
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,13,0,1,35,12,35,15603
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,5,9,19,30,12,35,17,5,15129
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,9,16,55,19,55,3,0,4823
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,1,7,10,22,40,15,30,8452
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,7,30,19,0,11,30,12524
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,27,3,17,45,20,5,2,20,3384
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,19,15,19,0,23,45,10262
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,6,13,15,14,45,1,30,1965
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,5,22,15,0,50,2,35,4804
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,18,15,19,0,24,45,16079
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,6,1,21,25,19,0,21,35,13292
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,5,9,7,55,13,25,5,30,6751
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,5,7,0,19,15,12,15,8669
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,17,30,1,35,8,5,14871
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,14,0,19,0,5,0,12898
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,6,9,30,12,20,2,50,3919
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,3,19,35,21,55,2,20,3597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,17,0,19,45,2,45,10741
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,9,3,4,2,6,6,16,50,5,35,12,45,11432
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,12,18,55,10,45,15,50,11087
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,6,3,9,35,12,35,27,0,13292
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,33,20,4,1,3,15,6,5,15,7,40,26,25,10493
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,7,45,10,40,2,55,7631
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,7,4,5,4,2,6,6,6,50,7,40,24,50,13381
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,20,0,4,40,8,40,13731
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,4,4,5,4,2,21,5,5,55,7,40,25,45,11911
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,4,23,30,2,20,2,50,4591
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,13,0,19,15,6,15,14848
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,8,45,19,15,10,30,8266
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,4,5,4,2,18,5,17,15,19,15,26,0,12392
